Year,Agency,Country,Item Description,Status,Status Date,Qty Requested,Qty Allocated,Qty Accepted,Qty Rejected,Total Delivered Qty,Acquisition Value,Current Value
2018,Defense Logistics Agency (DLA),Israel,"TRAILER, CARGO M1102",Service Authorized to Supply EDA,3/19/2019,3,3,0,0,0,26862,5372.4
2018,Defense Logistics Agency (DLA),Israel,"HEATING, COOLING, VENTILATION AND AIR CONDITIONING EQUIPMENT",EDA Delivered,5/22/2017,NA,NA,NA,NA,NA,1405358,702679
2018,Defense Logistics Agency (DLA),Israel,"MAINTENANCE AND REPAIR TOOLS, EQUIPMENT AND SUPPLIES",EDA Delivered,5/22/2017,NA,NA,NA,NA,NA,1405358,702679
2018,Defense Logistics Agency (DLA),Israel,"ELECTRICAL, ELECTRONIC AND FIBER OPTIC EQUIPMENT, PARTS AND COMPONENTS",EDA Delivered,5/22/2017,NA,NA,NA,NA,NA,1405358,702679
2018,Defense Logistics Agency (DLA),Israel,"INSTRUMENTS, LABORATORY, PHOTOGRAPHIC AND  SUPPLIES",EDA Delivered,5/22/2017,NA,NA,NA,NA,NA,1405358,702679
2018,Navy,Israel,CH-53D Heavy Lift Helicopter,Service Authorized to Supply EDA,10/31/2018,5,5,0,0,0,115700000,5785000
2018,Navy,Israel,T64 Engine,Service Authorized to Supply EDA,10/31/2018,10,10,0,0,0,10163530,508170
2018,Defense Logistics Agency (DLA),Israel,VEHICULAR EQUIPMENT AND COMPONENTS,EDA Delivered,1/4/2018,NA,NA,NA,NA,NA,276052,82816
2018,Defense Logistics Agency (DLA),Israel,"ENGINES, TURBINES, AND COMPONENTS",EDA Delivered,1/4/2018,NA,NA,NA,NA,NA,276052,82816
2018,Defense Logistics Agency (DLA),Israel,MECHANICAL AND POWER TRANSMISSION EQUIPMENT,EDA Delivered,1/4/2018,NA,NA,NA,NA,NA,276052,82816
2018,Defense Logistics Agency (DLA),Israel,REFRIDGERATION AND AIR CONDITIONING EQUIPMENT,EDA Delivered,1/4/2018,NA,NA,NA,NA,NA,276052,82816
2018,Defense Logistics Agency (DLA),Israel,MAINTENANCE AND REPAIR SHOP EQUIPMENT,EDA Delivered,1/4/2018,NA,NA,NA,NA,NA,276052,82816
2018,Defense Logistics Agency (DLA),Israel,"HAND & MEASURING TOOLS, HARDWARE, AND ADHESIVES",EDA Delivered,1/4/2018,NA,NA,NA,NA,NA,276052,82816
2018,Defense Logistics Agency (DLA),Israel,COMMUNICATIONS EQUIPMENT,EDA Delivered,1/4/2018,NA,NA,NA,NA,NA,276052,82816
2018,Defense Logistics Agency (DLA),Israel,ELECTRICAL AND ELECTRONIC EQUIPMENT AND COMPONENTS,EDA Delivered,1/4/2018,NA,NA,NA,NA,NA,276052,82816
2018,Defense Logistics Agency (DLA),Israel,"LIGHTING, ALARM, AND SIGNAL SYSTEMS",EDA Delivered,1/4/2018,NA,NA,NA,NA,NA,276052,82816
2018,Defense Logistics Agency (DLA),Israel,INSTRUMENTS AND LABORATORY EQUIPMENT AND SUPPLIES,EDA Delivered,1/4/2018,NA,NA,NA,NA,NA,276052,82816
2018,Defense Logistics Agency (DLA),Israel,OFFICE SUPPLIES AND DEVICES,EDA Delivered,1/4/2018,NA,NA,NA,NA,NA,276052,82816
2018,Defense Logistics Agency (DLA),Israel,"AN/PEQ-5 CARBINE VISIBLE LASER, GAS",Service Authorized to Supply EDA,3/19/2019,155,155,0,0,0,71300,7130
2018,Defense Logistics Agency (DLA),Israel,"TRUCK WRECKER, M984A1",EDA Delivered,5/22/2018,1,1,0,0,1,491382,49138.2
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083 WOW,Service Authorized to Supply EDA,3/19/2019,20,20,0,0,0,2561520,768456
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083 WOW,Service Authorized to Supply EDA,3/19/2019,28,28,0,0,0,3586128,717225.6
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083 WOW,Service Authorized to Supply EDA,3/19/2019,9,9,0,0,0,1152684,115268.4
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1084 WOW,Service Authorized to Supply EDA,3/19/2019,5,5,0,0,0,901785,270535.5
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1084 WOW,Service Authorized to Supply EDA,3/19/2019,8,8,0,0,0,1442856,288571.2
2018,Defense Logistics Agency (DLA),Israel,"TRUCK WRECKER, M1089",Service Authorized to Supply EDA,3/19/2019,4,4,0,0,0,1075968,322790.4
2018,Defense Logistics Agency (DLA),Israel,"TRUCK WRECKER, M1089",Service Authorized to Supply EDA,3/19/2019,14,14,0,0,0,3765888,753177.6
2018,Defense Logistics Agency (DLA),Israel,"TRUCK WRECKER, M1089",Service Authorized to Supply EDA,3/19/2019,13,13,0,0,0,3496896,349689.6
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083 W/W,Service Authorized to Supply EDA,3/19/2019,12,12,0,0,0,1608564,482569.2
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083 W/W,Service Authorized to Supply EDA,3/19/2019,1,1,0,0,0,134047,13404.7
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083A1 W/W,Service Authorized to Supply EDA,3/19/2019,2,2,0,0,0,364178,109253.4
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083A1 W/W,Service Authorized to Supply EDA,3/19/2019,2,2,0,0,0,364178,72835.6
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083A1 W/W,Service Authorized to Supply EDA,3/19/2019,1,1,0,0,0,182089,18208.9
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1084A1 W/MHE,Service Authorized to Supply EDA,3/19/2019,8,8,0,0,0,1747024,349404.8
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1084A1 W/MHE,Service Authorized to Supply EDA,3/19/2019,1,1,0,0,0,218378,21837.8
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083A1,Service Authorized to Supply EDA,3/19/2019,2,2,0,0,0,368666,110599.8
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083A1,Service Authorized to Supply EDA,3/19/2019,27,27,0,0,0,4976991,995398.2
2018,Defense Logistics Agency (DLA),Israel,TRUCK CARGO M1083A1,Service Authorized to Supply EDA,3/19/2019,2,2,0,0,0,368666,36866.6
2018,Defense Logistics Agency (DLA),Israel,"TRUCK CARGO, LWB M1085A1",Service Authorized to Supply EDA,3/19/2019,2,2,0,0,0,340146,34014.6
2018,Defense Logistics Agency (DLA),Israel,"TRUCK WRECKER, M1089A1",Service Authorized to Supply EDA,3/19/2019,2,2,0,0,0,663360,199008
2018,Defense Logistics Agency (DLA),Israel,"TRUCK WRECKER, M1089A1",Service Authorized to Supply EDA,3/19/2019,7,7,0,0,0,2321760,464352
2018,Defense Logistics Agency (DLA),Israel,"TRUCK WRECKER, M1089A1",Service Authorized to Supply EDA,3/19/2019,8,8,0,0,0,2653440,265344
2018,Defense Logistics Agency (DLA),Israel,"TRUCK CARGO, M1086A1 LWB W/MHE",Service Authorized to Supply EDA,3/19/2019,1,1,0,0,0,193829,38765.8
2018,Defense Logistics Agency (DLA),Israel,"TRUCK, CARGO 2 1/2 TON M1078A1 WW",Service Authorized to Supply EDA,3/19/2019,3,3,0,0,0,529284,105856.8
2018,Defense Logistics Agency (DLA),Israel,"TRUCK, CARGO 2 1/2 TON M1078A1 WW",Service Authorized to Supply EDA,3/19/2019,1,1,0,0,0,176428,17642.8
2018,Defense Logistics Agency (DLA),Israel,"TRUCK WRECKER, HEMTT M984A2",Service Authorized to Supply EDA,3/19/2019,1,1,0,0,0,491382,49138.2
2018,Defense Logistics Agency (DLA),Israel,"TRUCK WRECKER, HEMTT M984A2R1",Service Authorized to Supply EDA,3/19/2019,1,1,0,0,0,491382,98276.4
2018,Defense Logistics Agency (DLA),Israel,"TRUCK, CARGO M1083A1P2 W/W",Service Authorized to Supply EDA,3/19/2019,2,2,0,0,0,440000,88000
2018,Defense Logistics Agency (DLA),Israel,SPECIAL PURPOSE VEHICLE,Service Authorized to Supply EDA,3/19/2019,2,2,0,0,0,381488,76297.6
2018,Defense Logistics Agency (DLA),Israel,SPECIAL PURPOSE VEHICLE,Service Authorized to Supply EDA,3/19/2019,1,1,0,0,0,190744,19074.4
2018,Defense Logistics Agency (DLA),Israel,SPECIAL PURPOSE VEHICLE,Service Authorized to Supply EDA,3/19/2019,1,1,0,0,0,90744,18148.8
2018,Defense Logistics Agency (DLA),Israel,SPECIAL PURPOSE VEHICLE,Service Authorized to Supply EDA,3/19/2019,1,1,0,0,0,190744,38148.8
2018,Defense Logistics Agency (DLA),Israel,"TRAILER, CARGO M1102",EDA Delivered,5/22/2018,2,2,0,0,2,17908,3581.6
2018,Defense Logistics Agency (DLA),Israel,"ENGINES, TURBINES, COMPONENTS AND ACCESSORIES",EDA Delivered,5/22/2017,NA,NA,NA,NA,NA,1405358,702679
2018,Defense Logistics Agency (DLA),Israel,MECHANICAL POWER TRANSMISSION EQUIPMENT / BEARINGS,EDA Delivered,5/22/2017,NA,NA,NA,NA,NA,1405358,702679
2018,Army,Jordan,"TRUCK, TRACTOR M1070P1",Service Authorized to Supply EDA,6/25/2018,50,50,0,0,0,16880500,1688050
2018,Army,Jordan,"SEMITRAILER, TANK TRANSPORTER , M1000",EDA Delivered,7/1/2019,50,50,0,0,50,11460950,1146095
2018,Army,Jordan,AN/TPQ-37V(10) FIREFINDER RADAR,Service Authorized to Supply EDA,6/25/2018,3,3,0,0,0,43369242,4339624.2
2018,Air Force,Jordan,Quick Engine Change Unit Non-Cooler Oil Cooler Augmentation,Service Authorized to Supply EDA,1/25/2019,3,3,0,0,0,830007,83000.7
2018,Air Force,Jordan,T56-A-15 Engine,Service Authorized to Supply EDA,1/25/2019,5,5,0,0,0,5336630,1508335.8
2018,Air Force,Jordan,Quick Engine Change Unit Oil Cooler Augmentation,Service Authorized to Supply EDA,1/25/2019,2,2,0,0,0,807306,80730.6
2018,Army,Jordan,"MIM-23E GUIDED MISSILE, INTERCEPT, AERIAL",Service Authorized to Supply EDA,9/7/2018,200,200,0,0,0,46716000,14014800
2018,Navy,Lebanon,"Outfit and Equipment, OAKRIDGE Floating Dry Dock",EDA Cancelled,1/23/2018,1,1,0,0,0,5000000,500000
2018,Navy,Lebanon,ex-USS OAKRIDGE Floating Dry Dock (ARDM-1),EDA Cancelled,1/23/2018,1,1,0,0,0,17000000,1700000
2018,Defense Logistics Agency (DLA),Moldova,"TRUCK, LIFT FORK",EDA Delivered,6/6/2019,1,1,0,0,1,44569.13,4456.91
2018,Defense Logistics Agency (DLA),Moldova,REFRIDGERATION EQUIPMENT,Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,LAUNDRY AND CLEANING EQUIPMENT,Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,METALWORKING MACHINERY,Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,"ENGINES, TURBINES AND COMPONENTS",Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,VEHICULAR EQUIPMENT COMPONENTS,Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,CAMOUFLAGE AND DECEPTION EQUIPMENT,EDA Delivered,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,"ADP EQUIPMENT, SOFTWARE, SUPPLIES AND SUPPORT EQUIPMENT",EDA Delivered,8/23/2019,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,TRAINING AIDS AND DEVICES,EDA Delivered,8/23/2019,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,FACILITIES SUPPORT EQUIPMENT,Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,ORGANIZATIONAL EQUIPMENT,Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,"PERSONAL CLOTHING, GEAR AND EQUIPMENT",EDA Delivered,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,"METAL BARS, SHEETS AND SHAPES",Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,"CONTAINERS, PACKAGING, AND PACKING SUPPLIES",Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES,EDA Delivered,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,"WIRE AND CABLE, ELEC",Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,COMMUNICATION EQUIPMENT,EDA Delivered,11/26/2018,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,MISCELLANEOUS CONSTRUCTION MATERIAL,EDA Delivered,8/15/2019,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,"COMMERCIAL, TRUCK, TRACTOR",EDA Delivered,10/3/2017,1,1,0,0,1,116776,35032.8
2018,Defense Logistics Agency (DLA),Moldova,"COMMERCIAL, TRUCK, TRACTOR",EDA Delivered,6/6/2019,1,1,0,0,2,116776,11677.6
2018,Defense Logistics Agency (DLA),Moldova,"TRUCK, VAN  WITHOUT WINCH 2 1/2 TON M1079",EDA Delivered,6/6/2019,1,1,0,0,1,124607,37382.1
2018,Defense Logistics Agency (DLA),Moldova,"TRUCK, CARGO WITHOUT WINCH 2 1/2 TON M1078",EDA Delivered,6/6/2019,3,3,0,0,3,313878,94163.4
2018,Defense Logistics Agency (DLA),Moldova,"TRUCK, CARGO WITHOUT WINCH 2 1/2 TON M1078",EDA Delivered,6/6/2019,15,15,0,0,15,1569390,313878
2018,Defense Logistics Agency (DLA),Moldova,"TRUCK, CARGO WITHOUT WINCH 2 1/2 TON M1078",EDA Delivered,6/6/2019,9,9,0,0,9,941634,94163.4
2018,Defense Logistics Agency (DLA),Moldova,"TRUCK, CARGO W/E 2 1/2 TON  M1083",EDA Delivered,6/6/2019,2,2,0,0,2,256152,51230.4
2018,Defense Logistics Agency (DLA),Moldova,"TRUCK, CARGO WI/E 2 1/2 TON  M1083",EDA Delivered,6/6/2019,4,4,0,0,4,512304,51230.4
2018,Defense Logistics Agency (DLA),Moldova,"TRUCK, CARGO W/E 2 1/2 TON M1083",EDA Delivered,6/6/2019,1,1,0,0,1,128076,38422.8
2018,Defense Logistics Agency (DLA),Moldova,"TRUCK, WRECKER M1089",EDA Delivered,6/6/2019,1,1,0,0,1,268992,53798.4
2018,Defense Logistics Agency (DLA),Moldova,"TRUCK, CARGO WI/E2 1/2 TON M1083A1 ",EDA Delivered,6/6/2019,1,1,0,0,1,184333,36866.6
2018,Defense Logistics Agency (DLA),Moldova,"TRUCK, TRACTOR M916A3",EDA Delivered,6/6/2019,3,3,0,0,3,498669,149600.7
2018,Defense Logistics Agency (DLA),Moldova,"SEMITRAILER, LOW BED, 60 TON",EDA Delivered,6/6/2019,1,1,0,0,1,24810.64,2481.06
2018,Defense Logistics Agency (DLA),Moldova,"TRAILER, CARGO 3/4 TON M101A2",EDA Delivered,6/6/2019,1,1,0,0,1,3894,778.8
2018,Defense Logistics Agency (DLA),Moldova,"SEMITRAILER,TANK , HET M100",EDA Delivered,6/6/2019,1,1,0,0,1,229219,45843.8
2018,Defense Logistics Agency (DLA),Moldova,RESCUE AND SAFETY EQUIPMENT,Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,"TRUCK, LIFT, FORK",EDA Delivered,6/6/2019,1,1,0,0,1,28972,2897.2
2018,Defense Logistics Agency (DLA),Moldova,WATER PURIFICATION EQUIPMENT,Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,"HOSE, PIPE, TUBE' LUBRICATION AND RAILING FITTINGS",Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Moldova,MAINTENANCE AND REPAIR SHOP EQUIPMENT,Service Authorized to Supply EDA,12/15/2017,NA,NA,NA,NA,NA,266437.53,79913.26
2018,Defense Logistics Agency (DLA),Morocco,TRUCK WRECKER 5T PIP M936,EDA Delivered,11/21/2017,1,1,0,0,1,125736,25147.2
2018,Army,Morocco,M1078 Cargo Truck,EDA Delivered,9/30/2019,100,100,0,0,50,17642800,1764280
2018,Army,Morocco,"M1070P1, Cargo Truck",Service Authorized to Supply EDA,9/7/2018,50,50,0,0,0,16880500,1688050
2018,Army,Morocco,"M109A5 Howitzers, Self-Propelled, with Canon Tubes",Service Authorized to Supply EDA,9/24/2018,7,7,0,0,0,6463002,323150
2018,Defense Logistics Agency (DLA),Morocco,"TRUCK, CARGO 5 TON M1083 WW",EDA Delivered,5/21/2018,2,2,0,0,1,268094,53618.8
2018,Defense Logistics Agency (DLA),Morocco,TRUCK TANK: FUEL SERVICING 2500 GALLON 8X8 HEAVY EXP MOB W/W M978,EDA Delivered,5/21/2018,1,1,0,0,1,396130,79226
2018,Army,Morocco,FUZE POINT DETONATING,Service Authorized to Supply EDA,1/25/2019,26673,26673,0,0,0,452907.54,135872.26
2018,Army,Morocco,DYNAMITE M1 MILITARY,Service Authorized to Supply EDA,1/25/2019,219160,219160,0,0,0,100813.6,30244.08
2018,Army,Morocco,"CHARGE, PROPELLANT, M119A2 CC-A",Service Authorized to Supply EDA,1/25/2019,58767,58767,0,0,0,13096813.62,3929044.09
2018,Army,Morocco,"CHARGE, PROPELLANT, M203 CC-A",Service Authorized to Supply EDA,1/25/2019,79,79,0,0,0,22007.03,6602.11
2018,Army,Morocco,CTG 25MM TP CC-B,Service Authorized to Supply EDA,1/25/2019,275,275,0,0,0,5854.75,1756.42
2018,Army,Morocco,CTG 25MM TP CC-A,Service Authorized to Supply EDA,1/25/2019,1499,1499,0,0,0,31913.71,9574.11
2018,Army,Morocco,CTG 20MM HEIT-SD CC-A,Service Authorized to Supply EDA,1/25/2019,28000,28000,0,0,0,596120,178836
2018,Army,Morocco,CTG 20MM HEIT-SD CC-B,Service Authorized to Supply EDA,1/25/2019,9000,9000,0,0,0,191610,57483
2018,Army,Morocco,CTG 20MM HEIT-SD CC-A,Service Authorized to Supply EDA,1/25/2019,4900,4900,0,0,0,104321,31296.3
2018,Army,Morocco,MK19 GRENADE LAUNCHERS,Service Authorized to Supply EDA,9/7/2018,1000,1000,0,0,0,15320000,1532000
2018,Army,Morocco,M1083 Cargo Truck,EDA Delivered,9/30/2019,100,100,0,0,41,18433300,1843330
2018,Army,Morocco,"M1000, Heavy Equipment Trailer",Service Authorized to Supply EDA,9/7/2018,149,149,0,0,0,17230211,1723021.1
2018,Air Force,Portugal,ALQ-131 BLK 1 Electronic Countermeasures Pods,Service Authorized to Supply EDA,2/20/2018,12,12,0,0,0,14517600,725880
2018,Navy,Senegal,"USCG ISLAND Class Patrol Boats (EDISTO, NANTUCKET)",EDA Cancelled,3/27/2018,2,2,0,0,0,14000000,1400000
2018,Navy,Senegal,OUTFIT AND EQUIPMENT (WPBs EDISTO & NANTUCKET),EDA Cancelled,3/27/2018,2,2,0,0,0,990000,99000
2018,Navy,Spain,"SH-60F, SEAHAWK, MARITIME HELICOPTER",Service Authorized to Supply EDA,3/12/2019,2,2,0,0,0,46762270,4676227
2018,Navy,Spain,"SH-60F, SEAHAWK, MARITIME HELICOPTER",Service Authorized to Supply EDA,3/12/2019,2,2,0,0,0,46762270,21884
2018,Navy,Sri Lanka,USCGC SHERMAN (WHEC-720) HIGH ENDURANCE CUTTER,EDA Delivered,8/27/2018,1,1,0,0,1,78316187,7831618
2018,Army,Tunisia,THERMAL IMAGING SEN,EDA Delivered,9/30/2019,1,1,0,0,1,314428,94328.4
2018,Army,Tunisia,"OH-58D MAST MOUNTED SIGHT, PLATFORM ASSEMBLY",EDA Delivered,9/30/2019,10,10,0,0,10,4358110,1307433
2018,Army,Tunisia,KYK-13 INTERFACE,EDA Delivered,9/30/2019,1,1,0,0,1,177,53.1
2018,Army,Tunisia,"TVS ASSEMBLY,LASER",EDA Delivered,11/20/2018,10,10,0,0,10,2705440,811632
2018,Army,Tunisia,"RANGE FINDER,LASER",EDA Delivered,11/20/2018,1,1,0,0,1,169939,50981.7
2018,Army,Tunisia,TARGET DESIGNATOR S,EDA Delivered,9/30/2019,1,1,0,0,1,314428,94328.4
2018,Army,Tunisia,RANGE FINDER-TARGET,EDA Delivered,10/17/2018,9,9,0,0,9,1529451,458835.3
2018,Army,Tunisia,"RANGE FINDER,LASER",EDA Delivered,11/20/2018,6,6,0,0,6,1019634,305890.2
2018,Army,Tunisia,"RANGE FINDER,LASER",EDA Delivered,11/20/2018,10,10,0,0,10,1699390,509817
2018,Army,Tunisia,NON-SME SPARE PARTS,EDA Delivered,9/29/2017,NA,NA,NA,NA,NA,9626774.64,2888032.39
2018,Army,Tunisia,OPTICAL BORESIGHT S,EDA Delivered,9/30/2019,1,1,0,0,1,169807,50942.1
2018,Army,Tunisia,NON SME PARTS,EDA Delivered,9/30/2019,NA,NA,NA,NA,NA,4628774.29,1388632.29
2018,Army,Tunisia,"SENSOR,RATE GYRO",EDA Delivered,9/30/2019,1,1,0,0,1,10436,3130.8
2018,Army,Tunisia,OPTICAL BORESIGHT S,EDA Delivered,9/30/2019,2,2,0,0,2,339614,101884.2
2018,Army,Tunisia,"RANGE FINDER,LASER",EDA Delivered,11/20/2018,4,4,0,0,4,679756,203926.8
2018,Army,Tunisia,"MASTER CONTROLLER,R",EDA Delivered,9/30/2019,4,4,0,0,4,537428,161228.4
2018,Army,Tunisia,Range Finder Laser,EDA Delivered,9/30/2019,2,2,0,0,2,322360,96708
2018,Army,Tunisia,TVS Laser,EDA Delivered,9/30/2019,2,2,0,0,2,520296,156088.8
2018,Army,Tunisia,Power Supply,EDA Delivered,9/30/2019,1,1,0,0,1,274059,82217.7
2018,Army,Tunisia,Optical Boresight,EDA Delivered,9/30/2019,1,1,0,0,1,163282,48984.6
2018,Army,Tunisia,Range Finder Laser,EDA Delivered,9/30/2019,1,1,0,0,1,161180,48354
2018,Army,Tunisia,Thermal Imaging Sensor,EDA Delivered,9/30/2019,2,2,0,0,2,604692,181407.6
2018,Army,Tunisia,Optical Boresight,EDA Delivered,9/30/2019,1,1,0,0,1,163282,48984.6
2018,Army,Tunisia,Upper Shroud Assy,EDA Delivered,9/30/2019,1,1,0,0,1,69728,20918.4
2018,Army,Tunisia,Gyro Assy Mast,EDA Delivered,9/30/2019,2,2,0,0,2,43114,12934.2
2018,Army,Tunisia,Gyro Electronics Assy,EDA Delivered,9/30/2019,3,3,0,0,3,96945,29083.5
2018,Army,Tunisia,Non-SME Spare Parts,EDA Delivered,9/30/2019,NA,NA,NA,NA,NA,15356123.27,4606836.98
2018,Army,Tunisia,THERMAL IMAGING SEN,EDA Delivered,9/30/2019,1,1,0,0,1,314428,94328.4
2018,Army,Tunisia,"PROCESSOR,SYSTEM",EDA Delivered,9/30/2019,5,5,0,0,5,1032097.4,309629.22
2018,Air Force,Turkey,QUICK ENGINE CHANGE UNIT OIL  COOLER AUGMENTATION,Service Authorized to Supply EDA,3/12/2019,2,2,0,0,0,553338,55333.8
2018,Air Force,Turkey,QUICK ENGINE CHANGE UNIT OIL  COOLER AUGMENTATION,Service Authorized to Supply EDA,3/12/2019,3,3,0,0,0,1210959,121095.9
2018,Air Force,Turkey,"T56-A-15 ENGINE, ALLISON",Service Authorized to Supply EDA,3/12/2019,5,5,0,0,0,5336630,2248399
2018,Army,Turkey,"LOADER-TRANSPORTER, GUIDED MISSIL (Loader N)",Service Authorized to Supply EDA,9/7/2018,4,3,0,0,0,480000,48000
2018,Army,Turkey,"LAUNCHER-TRANSPORTER, GUIDED MISS (DLN)",Service Authorized to Supply EDA,9/7/2018,4,0,0,0,0,0,0
2018,Army,Turkey,"RADAR SET, SEMITRAILER MOUNTED (HPI Ill)",Service Authorized to Supply EDA,9/7/2018,4,3,0,0,0,6696681,669668.1
2017,Army,Afghanistan,M9 Pistols,EDA Delivered,8/16/2018,1829,1829,0,0,1829,1163244,116324
2017,Army,Afghanistan,M916A3 Truck Tractor (and Variants),EDA Accepted/LOA Implemented,6/27/2017,10,10,10,0,0,1662230,166223
2017,Army,Afghanistan,M915A3 Truck Tractor (and Variants),EDA Accepted/LOA Implemented,6/27/2017,10,10,10,0,0,1629680,162968
2017,Army,Afghanistan,M203A2 Grenade Launcher (or variant),EDA Cancelled,9/5/2017,15,15,0,0,0,15900,1590
2017,Army,Afghanistan,M203A2 Grenade Launcher (or variant),EDA Cancelled,8/31/2017,910,910,0,0,0,964600,96460
2017,Army,Afghanistan,HIGH MOBILITY MULTI PURPOSE WHEELED VEHICLE (HMMWV) CARRIER XM1151P1,EDA Accepted/LOA Implemented,6/21/2017,410,410,410,0,0,39174557,3917455.7
2017,Army,Afghanistan,"HMMWV TRUCK, UTIL: INTERIM ARMORED, ARMT CARRIER, MDL M1151A1",EDA Delivered,6/19/2019,3000,1263,1263,0,592,290097207,29009720.7
2017,Defense Logistics Agency (DLA),Albania,"Truck Utility, HMMWV, M1114 UAH",EDA Delivered,9/29/2017,31,31,31,0,31,5967903,1193593
2017,Defense Logistics Agency (DLA),Albania,"Truck Utility, HMMWV, M1114 UAH",EDA Delivered,2/12/2018,46,46,46,0,46,8855598,2656684
2017,Defense Logistics Agency (DLA),Albania,"TRUCK UTILITY, HMMWV, M1114 UAH (OR VARIANT)",EDA Delivered,5/18/2017,82,82,0,0,57,15786066,3157213.2
2017,Army,Albania,MaxxPro Recovery Vehicle (MRV),EDA Delivered,2/6/2019,1,1,0,0,2,880674,88067.4
2017,Army,Albania,MaxxPro PLUS MRAP,EDA Delivered,2/6/2019,36,36,0,0,36,24804000,2480400
2017,Army,Argentina,M109A5 Self-Propelled Howitzers,Service Authorized to Supply EDA,2/20/2018,36,36,0,0,0,33238296,1661914.8
2017,Navy,Australia,MH-60R Maritime Helicopter,Service Authorized to Supply EDA,8/21/2017,1,1,0,0,0,18000000,7230
2017,Air Force,Bangladesh,C-130H Aircraft,EDA Delivered,9/30/2018,1,1,0,0,1,30000000,12000000
2017,Air Force,Bangladesh,WC-130 Aircraft,EDA Rejected,11/16/2017,1,1,0,1,0,13000000,2600000
2017,Army,Brazil,"Field Artillery Ammunition Support Vehicle (FAASV) G801, XM922",LOA Offered,11/13/2017,40,40,0,0,0,45626680,4562668
2017,Army,Brazil,"M577A2, COMMAND POST CARRIER",EDA Accepted/LOA Implemented,10/28/2019,200,200,0,0,0,64635600,6463560
2017,Army,Brazil,C-23B+ Sherpa Cargo Transport Aircraft,EDA Delivered,10/31/2018,4,4,4,0,4,21360000,4272000
